Country and Regions,Country and Regions Name,Country and Regions - RegionId,Indicators,Indicators Name,Scale,Units,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
NGA,Nigeria,NG,BG.CAB.CD,"Current account balance (Net, BoP, cur. US$)",millions,U.S. dollars,5361.54169233486,-6144.75159849299,-7186.48064763018,-5133.25981311135,-1050.9737903625,-200.446695647795,-3854.58505730128,-1305.12441931664,-1950.58483465263,649.442585796248,2398.48337914748,-336.091222664851,-1108.30797519983,-1900.63779491871,-1468.49256637309,-1570.80939539992,1908.00329625602,1693.29254425135,-3027.1755158185,-1416.5384970122,5786.33965507298,2028.94796057214,-7699.395107017,-4015.62570111632,20071.0164905684,26188.2989753843,36517.576481256,27648.2562934331,28877.2326245743,13867.46818117,14469.0954857772,12565.3908972851,18780.399936602,19984.6612167529,1173.52847467026,-15805.887771667,3435.88017588581,10381.3972536854,15181.2034916824,15250.3303254859,14970.5077022164
NGA,Nigeria,NG,BG.WEO.ADB.CAB.GDP.ZS,Current account balance (As % of GDP),units,Percentage of GDP,8.8485198319,-9.8611942545,-13.3245786332,-14.0607516851,-3.9695672352,-0.7719586389,-18.745405002,-5.9562658327,-8.0233628751,2.7650987757,7.6190818989,-1.1860560453,-4.3425890847,-12.0372098158,-8.1193055892,-4.2516957768,4.1460451791,4.7851737018,-9.2435924774,-3.9490024582,12.4742835763,4.5968162399,-13.024023997,-5.9353557952,21.4546862232,15.8386074181,14.9579012791,10.4059242496,8.6947473738,5.1259612293,3.9205010752,3.0344205219,4.0742662277,3.8936868822,0.2114986696,-3.1958002465,0.8491001662,2.7628801774,3.7101307101,3.3263895602,2.9184733387
NGA,Nigeria,NG,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",units,percentage,,20.7764978069,7.7122617979,23.2011856243,39.6011267493,5.5306422137,5.3568087097,10.187296154,34.5161583391,50.4520775961,7.3570405597,24.1030095715,44.8047953394,57.1690418985,57.030042279,72.8518558731,29.2615479788,8.5356157915,9.9888196133,6.6175524619,6.9444444444,18.9,12.9,14.0,14.9872642948,17.9,8.2395265173,5.3822236518,11.98,11.97,13.59,10.8400275419,12.2177817351,8.475827285,8.0624858244,9.0093871833,15.6753405526,16.5235399802,11.862133852,12.2152689324,11.4346409048
RWA,Rwanda,RW,NY.GDP.MKTP.KD.ZG,Real GDP growth (annual %),units,percentage,,2.4723487313,-2.4683544304,6.0350421804,12.9742962056,4.3878656555,5.500778412,-0.2951303492,0.2960039467,-5.7058534186,0.4189604528,-4.3,6.6000001997,-10.3780844556,-41.8899519497,24.5410557458,11.5955048746,14.8999692374,8.3399369484,5.1262007716,6.4965670003,8.48450149,13.1920946236,2.202403428,7.4476184493,9.3779125006,9.2270910453,7.6128538638,11.1269107714,6.3019833653,7.3427625639,8.0048367594,8.6654724586,4.6569132495,7.6196101595,8.8547383827,5.9831932773,6.0894386299,7.1502229688,7.7661797275,7.9912208664
RWA,Rwanda,RW,NY.GDP.PCAP.KD.ZG,Real per Capita GDP Growth Rate (annual %),units,percentage,,-0.8884155955,-5.5650557182,2.5907807284,8.9736130758,0.3249801558,0.7660898474,-5.1004649902,-3.9560959478,-8.1344017624,0.1445908742,-1.8023916302,12.1656555492,-4.6600951993,-39.0370985467,26.15908076,8.1813054598,7.7263820306,0.0925172711,-2.258928127,0.7580128386,4.5289891094,10.4498910359,0.5052871342,5.7650464874,7.2698806132,6.6781646931,4.8697142479,8.1419780677,3.4330448439,4.5206529946,5.2397323591,5.9180084874,2.0436189694,4.9616364629,6.1946119592,3.4223902621,3.561564878,4.6410053713,5.2961108567,5.5754494991
RWA,Rwanda,RW,NY.GDP.MKTP.KD,"Gross domestic product, (constant prices US$)",millions,U.S. dollars,1350.35481691423,1383.74029709826,1349.5846821696,1431.03268699875,1616.69910660893,1687.6376914606,1780.47090126524,1775.21619127693,1780.47090126557,1678.87984147853,1685.91368406435,1613.41939564959,1719.90507898446,1541.4118773313,895.715182570248,1115.53314484841,1244.88484503708,1430.37230398866,1549.66445226869,1629.1033633781,1734.9391548841,1882.14009333083,2130.43379539175,2177.35454233273,2339.51560093417,2558.91332692767,2795.0265893736,3007.80787907725,3342.48397795787,3553.12676223736,3814.02442398455,4119.33085308707,4476.29033363895,4684.74729127389,5041.70677182577,5488.13671649531,5816.50254356629,6170.69489636195,6611.9133401759,7125.40641360206,7694.8133777439
RWA,Rwanda,RW,NY.GDP.MKTP.CD,"Gross domestic product, current prices (current US$)",millions,U.S. dollars,1246.4093729554,1414.90545485491,1509.3861122638,1612.38188551541,1544.79557270028,1834.95780172034,2078.62652511801,2308.05017311831,2469.62723487824,2578.63465909832,2465.80189983036,1819.01484005887,1930.34469469725,1862.08435147934,1183.47423091316,1226.72713948747,1329.85342882178,1789.49456344054,1911.223935349,1778.79516918802,1734.9391548841,1760.19622899851,1723.87822662918,1846.19804083971,2099.24093318385,2590.06953389818,3110.32782299407,3775.44770593559,4794.74528321503,5377.61818961944,5772.2887982052,6564.97950762486,7336.86413727614,7620.98026393337,8016.28812428276,8277.67828092225,8475.05506953181,9136.16202762089,10265.2934050163,10726.8320079539,11545.5828085053
RWA,Rwanda,RW,NE.CON.TETC.CD,Final consumption expenditure  (current US$),millions,U.S. dollars,1300.96681175605,1474.72995584467,1487.55585051571,1601.98919647875,1618.6306765235,1755.50097959059,2008.73870435379,2299.14301512566,2472.54587824088,2615.26491038353,2506.75282055293,1898.97715485891,2012.00290753437,1943.41327151322,1501.5352197547,1387.46614909375,1465.916820368,1928.308780066,2037.93338601254,1909.72451924656,1732.6386552172,1711.09184815979,1731.30121064866,1868.41702656137,2070.36372633547,2538.05275873102,2996.13746585618,3382.36235156457,4410.72678227103,5087.26903998357,5484.1888225372,6130.20162092349,6841.98801175319,6957.54671417131,7448.7243657578,8082.10980947285,7824.69113134232,8326.81135701554,9370.9905942207,9781.99020698106,10511.3821723416
RWA,Rwanda,RW,NE.CON.GOVT.CD,General government final consumption expenditure (current US$),millions,U.S. dollars,220.133508545843,249.892297664077,182.033613384608,177.01553382591,161.721843167695,193.557304805014,229.347331583552,291.190252821558,325.724378303397,207.147061575952,262.079736164847,230.685633217192,267.364067252637,281.654499192302,132.447449965886,133.406564905295,159.209642010075,177.614570507864,198.869707411457,210.651503991641,190.575474215799,313.77541806624,328.168880754788,354.649963861504,385.237914673926,470.751995139585,565.514149635286,608.825223281623,672.946706416144,742.589946341428,823.142787622845,849.565985508418,1015.79836291553,1031.49225569066,1208.45616802214,1212.24712089914,1277.86351917701,1390.20709542316,1615.60176502974,1588.59649726925,1683.21537444844
RWA,Rwanda,RW,NE.CON.PETC.CD,Household final consumption expenditure (current US$),millions,U.S. dollars,1080.83330321021,1224.8376581806,1305.5222371311,1424.97366265284,1456.90883335581,1561.94367478558,1779.39137277023,2007.9527623041,2146.82149993748,2408.11784880758,2244.67308438808,1668.29152164172,1744.63884028173,1661.75877232092,1369.08776978882,1254.05958418846,1306.70717835792,1750.69420955813,1839.06367860109,1699.07301525492,1542.0631810014,1397.31643009355,1403.13232989387,1513.76706269986,1685.12581166154,2067.30076359144,2430.62331622089,2773.53712828295,3737.78007585489,4344.67909364214,4661.04603491436,5280.63563541507,5826.18964883765,5926.05445848066,6240.26819773567,6869.86268857371,6546.82761216531,6936.60426159238,7755.38882919095,8193.39370971181,8828.16679789311
RWA,Rwanda,RW,NE.GDI.TOTL.CD,Gross capital formation (current US$),millions,U.S. dollars,163.03694353716,190.580418353574,300.927965990256,254.122798462219,315.803046499457,347.198187207691,346.11033152609,378.365914862298,386.67004663014,363.808388359501,303.551423632036,217.93990836679,310.341193144564,330.171869908553,117.629918125995,173.452029506221,199.115969395422,255.657587755251,293.254748706637,328.939617737863,317.514164887502,318.710027105722,290.966210174321,256.292338574139,315.178285588635,409.093823095189,518.387970499012,716.695157736925,1159.37014094521,1256.41995660611,1325.60286423429,1524.22132694157,1888.34311054811,2021.22995230538,2025.33733985263,2190.08947814615,2191.16756518921,2137.02249876034,2600.29814862255,2762.94014353334,3047.10242592694
RWA,Rwanda,RW,NE.GDI.PVTE.CD,"Gross capital formation, Private sector  (current US$)",millions,U.S. dollars,123.743522489422,140.448398185616,178.445813960565,120.192152569603,149.166608696248,186.398593703908,178.673811510234,194.453334264292,223.236759094469,221.595431892891,186.815239306757,86.6094794383736,108.234121388452,187.464850480158,84.8749029763428,71.9672732165845,72.4983211726665,104.923788078222,162.528626616693,220.550016599079,209.72124425193,205.78699463561,205.296111029453,161.406235074937,234.603514799999,241.301118932395,330.57742205798,435.376955809481,624.189640981252,698.862654225306,661.129245149664,735.64009777476,1026.63496100286,1021.9518313575,1013.40195643604,1129.02649475045,1129.24519736418,1111.20359530363,1392.7921670747,1550.62879491153,1772.03437418395
RWA,Rwanda,RW,NE.GDI.PUB.CD,"Gross capital formation, Public sector  (current US$)",millions,U.S. dollars,39.2934210477372,50.1320201679583,122.482152029691,133.930645892616,166.636437803209,160.799593503782,167.436520015855,183.912580598006,163.433287535671,142.212956466609,116.736184325279,131.330428928416,202.107071756112,142.707019428396,32.7550151496522,101.484756289636,126.617648222756,150.733799677029,130.726122089943,108.389601138784,107.792920635572,112.923032470112,85.6700991448677,94.8861034992011,80.5747707886366,167.792704162794,187.810548441032,281.318201927444,535.180499963953,557.557302380806,664.473619084625,788.581229166815,861.708149545251,999.278120947885,1011.93538341659,1061.0629833957,1061.92236782503,1025.81890345671,1207.50598154785,1212.31134862181,1275.06805174299
RWA,Rwanda,RW,NE.EXPO.GNFS.CD,Exports of goods and services (current US$),millions,U.S. dollars,165.300006520322,150.70000594442,122.001361986023,133.260420785251,177.444774125386,154.144692382728,232.795528777808,160.280152091866,158.55190069182,148.057571409015,145.150550047598,139.61163564977,113.193845587698,101.982076605001,47.498528948403,66.6273757935266,83.5703838843034,144.472321829546,111.040635900748,113.106622570119,130.130094210192,157.041076789566,132.937434617935,156.051516490191,233.504207215209,295.944116161276,382.447069144376,599.683703412529,608.943622925479,629.969670119031,694.526727056775,896.208823928488,939.287909298498,1074.79327991755,1180.59128065269,1177.57186000385,1263.89085644247,1666.80539295545,1876.66053198263,1995.66166775964,2140.0021765129
RWA,Rwanda,RW,NE.IMP.GNFS.CD,Imports of goods and services (current US$),millions,U.S. dollars,319.200012590967,328.800012969643,323.965975725968,294.630166360778,326.077753201996,328.153696939705,402.79552996174,411.883592094494,421.767285351732,416.620417037713,363.550733750878,344.558096614206,371.248576933471,404.041881254662,488.303421207086,334.009003447977,363.007710756754,475.657104563791,461.663484071858,442.869563394333,445.343759430797,426.646723056563,431.32662881174,440.822523254885,519.805285955462,-653.021164089308,786.644682505494,923.293506778437,1384.29526292669,1596.04047708928,1732.02961562307,1985.6522641687,2332.75489432365,2432.58968246087,2638.36486198037,3172.0928667006,2804.69448344218,2994.47722111044,3582.6558698096,3813.76001032017,4152.9039662761
RWA,Rwanda,RW,NE.CON.TETC.ZS,Final consumption expenditure  (% of GDP),units,Percentage of GDP,104.3771685278,104.228162439,98.5536993106,99.3554449396,104.7796035364,95.6698283712,96.6377884666,99.6140829997,100.1181815345,101.4205289282,101.660754691,104.3959132734,104.2302399702,104.3676281351,126.8751934376,113.1030776472,110.2314577379,107.7571745375,106.6297542805,107.3605636178,99.8674017091,97.2102893967,100.4305979335,101.2034995829,98.6243976862,97.9916842198,96.3286713287,89.588377724,91.9908466819,94.6007853403,95.008912656,93.3773154022,93.254936765,91.2946428571,92.9198682766,97.6373994638,92.3261390887,91.1412399631,91.2880930383,91.1917908263,91.0424562076
RWA,Rwanda,RW,NE.CON.GOVT.ZS,General government final consumption expenditure (% of GDP),units,Percentage of GDP,17.6614131217,17.6614131217,12.0601091997,10.9785116923,10.4688184007,10.5483245786,11.0335997743,12.6162878179,13.1892122707,8.0332070635,10.6285803488,12.6818994621,13.8505867883,15.1257647898,11.1914097076,10.8749990614,11.9719691328,9.9254043089,10.4053587721,11.8423699165,10.9845624084,17.8261612482,19.0366625488,19.2097465178,18.3512958701,18.1752647556,18.1818181818,16.1259079903,14.0350877193,13.8089005236,14.2602495544,12.9408779498,13.8451297981,13.5349025974,15.0750091475,14.644772118,15.0779376499,15.2165328419,15.7384859963,14.8095588343,14.5788688399
RWA,Rwanda,RW,NE.CON.PETC.ZS,Household final consumption expenditure  (% of GDP),units,Percentage of GDP,86.7157554061,86.5667493173,86.4935901108,88.3769332473,94.3107851357,85.1215037927,85.6041886923,86.9977951819,86.9289692638,93.3873218647,91.0321743422,91.7140138113,90.3796531819,89.2418633453,115.6837837299,102.2280785858,98.2594886051,97.8317702286,96.2243955084,95.5181937013,88.8828393007,79.3841281485,81.3939353847,81.9937530652,80.2731018162,79.8164194642,78.1468531469,73.4624697337,77.9557589626,80.7918848168,80.7486631016,80.4364374524,79.4098069669,77.7597402597,77.8448591292,82.9926273458,77.2482014388,75.9247071212,75.5496070419,76.382231992,76.4635873677
RWA,Rwanda,RW,NE.GDI.TOTL.ZS,Gross capital formation (% of GDP),units,Percentage of GDP,13.0805293249,13.469480784,19.9371097657,15.7607078537,20.4430315623,18.9213172577,16.6509147913,16.3933141172,15.6570206697,14.1085666043,12.3104546092,11.9812056267,16.0769832454,17.7313057621,9.9393729963,14.1394140492,14.9727755766,14.286580858,15.3438193862,18.4922706917,18.3011700436,18.1065055052,16.8785825866,13.8821693505,15.0139167261,15.7947042634,16.6666666667,18.9830508475,24.1800152555,23.3638743455,22.9649435532,23.2174574981,25.7377412913,26.5219155844,25.2652762532,26.4577747989,25.8543165468,23.3908121627,25.330967621,25.7572798892,26.3919325379
RWA,Rwanda,RW,NE.GDI.PVTE.ZS,"Gross capital formation, Private sector (% GDP)",units,Percentage of GDP,9.9279999954,9.9263450928,11.8224099527,7.4543229274,9.6560743267,10.158195111,8.5957630845,8.4250046437,9.0392896524,8.5935179344,7.576246872,4.7613399039,5.6069841664,10.0674735992,7.1716730926,5.8666080581,5.4516023797,5.8633197452,8.5039028452,12.3988427909,12.0881037045,11.6911393881,11.9089682704,8.7426284453,11.1756354924,9.3163954008,10.6283787713,11.5317967489,13.0182023051,12.9957655896,11.4535025579,11.2055200922,13.9928304763,13.4097162827,12.6417855836,13.6394101877,13.3243405276,12.162695801,13.5679723133,14.4556080841,15.3481587164
RWA,Rwanda,RW,NE.GDI.PUB.ZS,"Gross capital formation, Public sector (% GDP)",units,Percentage of GDP,3.1525293295,3.5431356912,8.114699813,8.3063849263,10.7869572355,8.7631221466,8.0551517068,7.9683094735,6.6177310174,5.5150486698,4.7342077372,7.2198657227,10.469999079,7.6638321629,2.7676999037,8.2728059911,9.5211731969,8.4232611127,6.839916541,6.0934279009,6.2130663391,6.4153661171,4.9696143162,5.1395409052,3.8382812337,6.4783088626,6.0382878953,7.4512540986,11.1618129505,10.368108756,11.5114409953,12.0119374059,11.7449108151,13.1121993017,12.6234906696,12.8183646113,12.5299760192,11.2281163617,11.7629953076,11.3016718051,11.0437738215
RWA,Rwanda,RW,NE.EXPO.GNFS.ZS,Exports of goods and services (% of GDP),units,Percentage of GDP,13.2620959138,10.6508887521,8.0828464629,8.2648175338,11.4866185055,8.4004488952,11.1994880256,6.9443963549,6.4200741898,5.7417040792,5.8865454706,7.6751235106,5.8639188068,5.4767699715,4.013482314,5.4313117929,6.2841800512,8.0733590803,5.8099228378,6.3586085981,7.5005566532,8.9217937297,7.7115327849,8.4525881318,11.1232685836,11.426106994,12.296037296,15.8837772397,12.700228833,11.7146596859,12.0320855615,13.6513575235,12.8023075216,14.1030844156,14.7274057812,14.2258713137,14.9130695444,18.2440437015,18.2816063598,18.6043900592,18.5352460071
RWA,Rwanda,RW,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),units,Percentage of GDP,25.6095645233,23.2383027319,21.4634262959,18.2729767065,21.1081491276,17.8834465093,19.3779654543,17.8455215962,17.0781759852,16.1566282981,14.7437121277,18.9420168009,19.2322427157,21.6983661848,41.2601650676,27.227652564,27.2968210548,26.5805280598,24.1553841773,24.8971647251,25.6691284059,24.2385886316,25.020713305,23.8773150823,24.761582996,-25.2124954772,25.2913752914,24.4552058111,28.8710907704,29.6793193717,30.0059417706,30.2461304238,31.794985578,31.9196428571,32.912550311,38.3210455764,33.0935251799,32.7760958273,34.900667019,35.5534607747,35.9696347526
RWA,Rwanda,RW,GC.BAL.CASH.GD.CD,"Central government, Fiscal Balance (Current US $)",millions,U.S. dollars,-42.6547527366899,-68.7807887879119,-57.1299629885311,-71.3370391980287,-44.4252183742969,-59.1032996753791,-78.9155458705456,-159.952270487635,-113.340672787096,-74.3993548639897,-185.137314675608,-129.757873727756,-203.364013879709,-198.944087895741,-134.157882900532,-30.1054785917376,-78.9797967526568,-45.0780672153444,-58.0589718982711,-75.3748837818069,13.1779028662328,-79.4129591709649,-20.8368809143625,-39.2444969357673,-4.35068956742102,8.02612148525177,-17.9319989198335,-38.1640916556603,-7.16091678739183,-114.598767337786,-5.93135700889827,-217.302615647946,-85.1406377090659,-378.509930051123,-317.447201985665,-438.716948888879,-296.980051292747,-436.172896334349,-436.621009216012,-469.324042740362,-420.973810131854
RWA,Rwanda,RW,GC.REV.TOTL.GD.CD,"Central government, total revenue and grants  (Current US $)",millions,U.S. dollars,179.149961494098,182.45570483119,200.690504989244,202.563484156862,193.788624210577,246.304737030502,307.811435765502,329.637522667925,370.14490655317,368.032631379689,329.054164756621,285.449512341347,335.50545874976,263.671006417936,52.9947590784453,232.31518912683,228.755495432186,313.903584978759,312.468051936096,294.343289592829,351.175558876206,310.26023533408,311.674214817169,362.872101998494,474.225162848887,674.977241003614,746.568888362407,906.2169511693,1199.00351750151,1270.62567157334,1439.16289606816,1551.36697882343,1822.87842899145,1779.3406615345,2084.87804166795,2094.25260507333,2119.4546890478,2154.59543227466,2366.60918513829,2387.57315853754,2523.95251673414
